Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Mop Up,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,SC,90061,90061,1
Mop Up,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Deemed/Paid Seats Quota,Open,109412,840253,83
Mop Up,"Amrita Institute of Medical
Science, Kochi",MBBS,Deemed/Paid Seats Quota,Open,71494,94230,3
Mop Up,"Amrita Institute of Medical
Science, Kochi",MBBS,Non-Resident Indian,Open,624378,738072,2
Mop Up,"Amrita School of Dentistry, Kochi",BDS,Deemed/Paid Seats Quota,Open,415267,763689,6
Mop Up,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,EWS,19381,19381,1
Mop Up,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,OBC,19189,19232,2
Mop Up,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,Open,18512,18907,6
Mop Up,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,SC,97663,97663,1
Mop Up,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,ST,120228,120228,1
Mop Up,"Andhra Medical College,
Visakhapatnam",MBBS,All India,OBC,11732,16196,3
Mop Up,"Andhra Medical College,
Visakhapatnam",MBBS,All India,Open,8237,8277,2
Mop Up,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,IP University Quota,Open PwD,682338,682338,1
Mop Up,"Autonomous State Medical
College , Fatehpur",MBBS,All India,Open,14718,14718,1
Mop Up,"Autonomous State Medical
College , Fatehpur",MBBS,All India,SC,90718,90718,1
Mop Up,"Autonomous State Medical
College , Fatehpur",MBBS,All India,ST,115434,115434,1
Mop Up,"Autonomous State Medical
College ,Etah",MBBS,All India,OBC,15617,15617,1
Mop Up,"Autonomous State Medical
College ,Etah",MBBS,All India,Open,13640,14035,2
Mop Up,"Autonomous State Medical
College ,Etah",MBBS,All India,Open PwD,421412,421412,1
Mop Up,"Autonomous State Medical
College ,Etah",MBBS,All India,SC,87378,87378,1
Mop Up,"Autonomous State Medical
College Society , Mirzapur",MBBS,All India,OBC,17490,17624,2
Mop Up,"Autonomous State Medical
College Society , Mirzapur",MBBS,All India,Open,15843,15843,1
Mop Up,"Autonomous State Medical
College Society , Mirzapur",MBBS,All India,SC,93718,93718,1
Mop Up,"Autonomous State Medical
College, Ghazipur",MBBS,All India,Open,15133,16632,3
Mop Up,"Autonomous State Medical
College, Pratapgarh",MBBS,All India,Open,15926,16535,2
Mop Up,"Autonomous State Medical
College, Pratapgarh",MBBS,All India,SC,91978,91978,1
Mop Up,"Autonomous State Medical
College, Siddharthnagar",MBBS,All India,Open,15784,16624,2
Mop Up,"Autonomous State Medical
College, Siddharthnagar",MBBS,All India,ST,116558,116558,1
Mop Up,"Autonomous State Medical
college Society Hardoi",MBBS,All India,OBC,13969,13969,1
Mop Up,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,OBC,2168,2168,1
Mop Up,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,SC PwD,841879,841879,1
Mop Up,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,ST,105327,105327,1
Mop Up,"B.L.D.E University, Bijapur",MBBS,Deemed/Paid Seats Quota,Open,151641,259750,33
Mop Up,"B.R.D. MEDICAL COLLEGE,
GORAKHPUR",MBBS,All India,EWS,9894,9905,2
Mop Up,"B.R.D. MEDICAL COLLEGE,
GORAKHPUR",MBBS,All India,OBC,9840,10578,2
Mop Up,"B.R.D. MEDICAL COLLEGE,
GORAKHPUR",MBBS,All India,Open,8184,8184,1
Mop Up,"B.R.D. MEDICAL COLLEGE,
GORAKHPUR",MBBS,All India,SC,87224,87327,2
Mop Up,"BAHIRAMJEE JIJIBHAI
MEDICAL COLLGE, PUNE",MBBS,All India,EWS,8800,8800,1
