Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Special Stray,"ESIC Medical College, Faridabad,NH 3 NIT FARIDABAD, Haryana, 121001",MBBS,All India,Open,19810,20026,2
Special Stray,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE
SEDAM ROAD
GULBARGA, Karnataka, 585106",MBBS,All India,Open,20348,20642,2
Special Stray,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",MBBS,All India,OBC,21150,21150,1
Special Stray,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD
POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",MBBS,All India,SC,108426,108426,1
Special Stray,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S.V.M Medical College Kanpur Swaroop
Nagar Kanpur
U.P 208002, Uttar Pradesh, 208002",MBBS,All India,Open,12039,12039,1
Special Stray,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal",MBBS,All India,OBC,20256,20272,2
Special Stray,"GHARWALE GOVT.MED SCI &RESEARCH,SRINAGAR,BADRINATH MARG,
SRIKOT, SRINAGAR - PAURI GARHWAL, Uttarakhand, 246178",MBBS,All India,Open,20360,20360,1
Special Stray,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI,
MALAPPURAM, Kerala, 676121",MBBS,All India,ST,126861,126861,1
Special Stray,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX,
BAMBOLIM, GOA, Goa, 403202",MBBS,All India,Open,20688,20688,1
Special Stray,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT
CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",MBBS,All India,Open,20926,20926,1
Special Stray,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL,
SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA
DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",MBBS,All India,Open,21046,21046,1
Special Stray,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,All India,OBC,19886,19886,1
Special Stray,"GOVT. KILPAUK MEDICAL COLLEGE,CHENNAI,No. 822, EVR Periyar salai ,
Kilpauk,Chennai, Tamil Nadu, 600010",MBBS,All India,SC,108748,108748,1
Special Stray,"GOVT. MEDICAL COLLEGE, KOTTAYAM,GANDHINAGAR P O
KOTTAYAM
KERALA 686008, Kerala, 686008",MBBS,All India,Open,19781,19781,1
Special Stray,"GOVT. MEDICAL COLLEGE, NAGPUR,Hanuman Nagar,Nagpur",MBBS,All India,OBC,20859,20859,1
Special Stray,"GOVT. MEDICAL COLLEGE, NAGPUR,Hanuman Nagar,Nagpur",MBBS,All India,Open,19861,20154,2
Special Stray,"GOVT. MEDICAL COLLEGE,PATIALA,Sangrur road Government Medical College,
Patiala",MBBS,All India,OBC,20508,20651,2
Special Stray,"GOVT. VELLORE MEDICAL COLLEGE, VELLORE,Government Vellore Medical
College and Hospital,
Adukkamparai,
Vellore., Tamil Nadu, 632011",MBBS,All India,OBC,20469,20469,1
Special Stray,"GOVT. VELLORE MEDICAL COLLEGE, VELLORE,Government Vellore Medical
College and Hospital,
Adukkamparai,
Vellore., Tamil Nadu, 632011",MBBS,All India,Open,20362,20362,1
Special Stray,"GOVT.MEDICAL COLLEGE, AMRITSAR,Majitha Road, Ghala Mala Chowk Amritsar,
143001",MBBS,All India,OBC,20620,20620,1
Special Stray,"GOVT.MEDICAL COLLEGE, KOTA,Rangbari Road Kota, Rajasthan, 324005",MBBS,All India,OBC,19896,19896,1
Special Stray,"GOVT.MEDICAL COLLEGE, KOTA,Rangbari Road Kota, Rajasthan, 324005",MBBS,All India,Open,19849,19849,1
Special Stray,"GOVT.MEDICAL COLLEGE, THRISSUR,Govt.Medical College,Thrissur,Medical
College P.O, Pin -680596, Thrissur District., Kerala, 680596",MBBS,All India,OBC,19991,19991,1
Special Stray,"GOVT.MEDICAL COLLEGE, THRISSUR,Govt.Medical College,Thrissur,Medical
College P.O, Pin -680596, Thrissur District., Kerala, 680596",MBBS,All India,Open,19813,19813,1
Special Stray,"GOVT.MEDICAL COLLEGE,THIRUVANANTHAPURAM,OFFICE OF THE
PRINCIPAL,GOVT.MEDICAL COLLEGE THIRUVANANTHAPURAM,MEDICAL
COLLEGE PO,KERALA, Kerala, 695011",MBBS,All India,Open,19762,19762,1
Special Stray,"GRANT MEDICAL COLL & SIR J.J.HOSP,MUMBAI,Sir JJ Group of
HospitalCompound, Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",MBBS,All India,EWS,20038,20100,2
Special Stray,"GRANT MEDICAL COLL & SIR J.J.HOSP,MUMBAI,Sir JJ Group of
HospitalCompound, Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",MBBS,All India,Open,18292,18292,1
Special Stray,"GRANT MEDICAL COLL & SIR J.J.HOSP,MUMBAI,Sir JJ Group of
HospitalCompound, Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",MBBS,All India,SC,103436,103436,1
Special Stray,"GTMC, THIRUVARUR,MASTER PLAN COMPLEX,
VILAMAL VILLAGE,
THIRUVARUR, Tamil Nadu, 610004",MBBS,All India,OBC,21047,21047,1
Special Stray,"GUNTUR MEDICAL COLLEGE, GUNTUR,Kannavarithoa Opp. NGOs Association
Building",MBBS,All India,ST,126548,126548,1
Special Stray,"GURU GOVIND SINGH MED COLL,FARIDKOT,Sadiq Road, Faridkot., Punjab,
151203",MBBS,All India,OBC,20920,20920,1
Special Stray,"GURU GOVIND SINGH MED COLL,FARIDKOT,Sadiq Road, Faridkot., Punjab,
151203",MBBS,All India,SC,104091,104091,1
Special Stray,"GVMC, VILLUPURAM,THE DEAN, GOVT. VILLUPURAM MEDICAL COLLEGE,
TRICHY TRUNK ROAD, MUNDIYAMPAKKAM, VILLUPURAM DISTRICT, Tamil
Nadu, 605601",MBBS,All India,OBC,21032,21032,1
Special Stray,"Goverment Medical College And Hospital Jalgaon,GOVERNMENT MEDICAL
COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON",MBBS,All India,Open,20468,20468,1
Special Stray,"Goverment Medical College And Hospital Jalgaon,GOVERNMENT MEDICAL
COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON",MBBS,All India,SC,107745,107745,1
Special Stray,"Goverment Medical College, Bettiah,Government Medical College
Bettiah West Champaran
Bihar- 845438, Bihar, 845438",MBBS,All India,OBC,21002,21002,1
Special Stray,"Goverment Medical College, Datia,NEAR 29TH BATTALION, N.H.75, DATIA",MBBS,All India,SC,103059,103059,1
Special Stray,"Government Doon Medcial College, Dehradun,Government Doon Medical College,
Dehrakhas Patel Nagar, Dehradun 248001, Uttarakhand, 248001",MBBS,All India,EWS,20540,20540,1
Special Stray,"Government Doon Medcial College, Dehradun,Government Doon Medical College,
Dehrakhas Patel Nagar, Dehradun 248001, Uttarakhand, 248001",MBBS,All India,OBC,20844,20844,1
Special Stray,"Government Doon Medcial College, Dehradun,Government Doon Medical College,
Dehrakhas Patel Nagar, Dehradun 248001, Uttarakhand, 248001",MBBS,All India,Open,20509,20509,1
Special Stray,"Government Medcial College, Ambikapur,Kanyaparisar Road Gangapur Ambikapur
District Surguja, Chhattisgarh, 497001",MBBS,All India,Open,20942,20942,1
Special Stray,"Government Medical College Hamirpur ,Dr.Radhakrishnan Government Medical
College,Hamirpur",MBBS,All India,Open,20622,20622,1
Special Stray,"Government Medical College, Ananthapuram,OPP EE R AND B OFFICE SAI NAGAR
ANANTAPURAM, Andhra Pradesh, 515001",MBBS,All India,Open,21114,21114,1
Special Stray,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,All India,OBC,19943,19943,1
Special Stray,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara,
Rajasthan, 311001",MBBS,All India,OBC,20025,20025,1
Special Stray,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara,
Rajasthan, 311001",MBBS,All India,ST,124766,124766,1
Special Stray,"Government Medical College, Dindigul,1 Nallampatti Road Adiyanoothu village
Dindigul, Tamil Nadu, 624003",MBBS,All India,Open,21005,21227,2
Special Stray,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",MBBS,All India,Open,20368,20368,1
Special Stray,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",MBBS,All India,SC,108591,108591,1
Special Stray,"Government Medical College, Kallakurichi ,S.NO 251, AGARAKOTTALAM ROAD,
SIRUVANGUR, KALLAKURICHI, Tamil Nadu, 606213",MBBS,All India,OBC,21188,21188,1
Special Stray,"Government Medical College, Kanker, Chhattisgarh,GOVERNMENT MEDICAL
COLLEGE NANDANMARA KANKER, Chhattisgarh, 494334",MBBS,All India,Open,21045,21045,1
Special Stray,"Government Medical College, Kanker, Chhattisgarh,GOVERNMENT MEDICAL
COLLEGE NANDANMARA KANKER, Chhattisgarh, 494334",MBBS,All India,SC,108915,108915,1
Special Stray,"Government Medical College, Mahabubangar,Government Medical College
Mahabunagar
Editra Villege.Mahabubnagar",MBBS,All India,SC,109310,109310,1
Special Stray,"Government Medical College, Nagapattinam,NO.1,MANALMEDU, ORATHUR
VILLAGE, NAGAPATTINAM TK, NAGAPATTINAM DISTRICT, Tamil Nadu, 611108",MBBS,All India,Open,21117,21117,1
Special Stray,"Government Medical College, Nagapattinam,NO.1,MANALMEDU, ORATHUR
VILLAGE, NAGAPATTINAM TK, NAGAPATTINAM DISTRICT, Tamil Nadu, 611108",MBBS,All India,ST,128702,130823,2
Special Stray,"Government Medical College, Nilgiris,No. 1, INDU NAGAR, MYSORE ROAD,
UDHAGAMANDALAM, NILGIRIS DISTRICT, Tamil Nadu, 643005",MBBS,All India,OBC,21172,21172,1
Special Stray,"Government Medical College, Omandurar,GOVERNMENT MEDICAL COLLEGE,
OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI - 600 002.,
Tamil Nadu, 600002",MBBS,All India,Open,21021,21021,1
Special Stray,"Government Medical College, Pali,NH-62,SumerpurRoad,Ramasia.Hemawas,Pali",MBBS,All India,Open,20167,20167,1
Special Stray,"Government Medical College, Ramanathapuram,No 1, Patinamkathan, Collectorate
Backside,
Ramanathapuram., Tamil Nadu, 623501",MBBS,All India,ST,129281,129281,1
Special Stray,"Government Medical College, Sindhudurg,Dean Government Medical College
Sindhudurg, Maharashtra, 416812",MBBS,All India,SC,108711,108711,1
Special Stray,"Government Medical College, Virudhunagar,No.1, COLLECTORATE MASTER PLAN
COMPLEX
KOORAIKUNDU VILLAGE, VIRUDHUNAGAR., Tamil Nadu, 626002",MBBS,All India,SC,108810,108810,1
Special Stray,"Government medical College, Namakkal,353 MASTER PLAN COMPLEX
SILUVAMPATTY
NAMAKKAL, Tamil Nadu, 637003",MBBS,All India,Open,21196,21196,1
Special Stray,"Government of Medical College and Hospital, Balasore,Remuna, Balasore, 756019",MBBS,All India,Open,21107,21107,1
Special Stray,"Govt Medical College Baramati,Plot No P107 MIDC area Opposite Women Hospital
Baramati Taluka Baramati District Pune, Maharashtra, 413133",MBBS,All India,OBC,20302,20302,1
Special Stray,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,All India,Open,20126,20263,3
Special Stray,"Govt Medical College Faizabad ,GANJA, PARGANA- HAVELI AWADH, TAHSIL-
SADAR AYODHYA (FAIZABAD), Uttar Pradesh, 224001",MBBS,All India,Open,20076,20076,1
Special Stray,"Govt Medical College Faizabad ,GANJA, PARGANA- HAVELI AWADH, TAHSIL-
SADAR AYODHYA (FAIZABAD), Uttar Pradesh, 224001",MBBS,All India,SC,104876,104876,1
Special Stray,"Govt Medical College Kannur,P.O Pariyaram Medical College, Kannur, Kerala
670503",MBBS,All India,OBC,20290,20290,1
Special Stray,"Govt Medical College Kannur,P.O Pariyaram Medical College, Kannur, Kerala
670503",MBBS,All India,Open,20044,20044,1
Special Stray,"Govt Medical College, Ernakulam,HMT COLONY P O, KALAMASSERY,
ERNAKULAM DISTRICT",MBBS,All India,OBC,20086,20087,2
Special Stray,"Govt Medical College, Palakkad,NH-544, EAST YAKKARA, KUNNATHURMEDU
POST, PALAKKAD-678013, Kerala, 678013",MBBS,All India,Open,20497,20497,1
Special Stray,"Govt Medical college Shivpuri,Near Katha Mill, Gwalior Bypass Highway, Shivpuri",MBBS,All India,Open,20604,20625,2
Special Stray,"Govt. Pudukkottai Medical College Hopt., Pudukkott,MULLUR PUDUKKOTTAI PO
PUDUKKOTTAI, Tamil Nadu, 622004",MBBS,All India,OBC,21000,21000,1
